GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(Player-2),OrdinalPosition(PlayerName-1),OrdinalPosition(Player-2 rank),OrdinalPosition(PlayerName-2),PlayerType(PlayerType-1),PlayerType(PlayerType-0),PlayerType(PlayerType-2),Winner(PlayerIdx)
-1744502633,SushiGo,3,GAME_OVER,82,0,3,337,rhea,62.0,55.0,34.0,groupG_rhea,Basic MCTS,1,rhea,1,2,2,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
-1415041886,SushiGo,3,GAME_OVER,83,0,3,338,rhea,44.0,40.0,35.0,groupG_rhea,Basic MCTS,1,rhea,1,2,2,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
1949533456,SushiGo,3,GAME_OVER,81,0,3,339,rhea,57.0,34.0,38.0,groupG_rhea,Basic MCTS,1,rhea,1,3,3,2,groupG_rhea,2,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
-1371143192,SushiGo,3,GAME_OVER,81,0,3,340,rhea,41.0,35.0,34.0,groupG_rhea,Basic MCTS,1,rhea,1,2,2,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
1241578111,SushiGo,3,GAME_OVER,81,0,3,341,rhea,51.0,37.0,46.0,groupG_rhea,Basic MCTS,1,rhea,1,3,3,2,groupG_rhea,2,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
456611590,SushiGo,3,GAME_OVER,83,0,3,342,rhea,38.0,49.0,39.0,groupG_rhea,Basic MCTS,3,rhea,3,1,1,2,groupG_rhea,2,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
-601013491,SushiGo,3,GAME_OVER,83,0,3,343,rhea,56.0,44.0,33.0,groupG_rhea,Basic MCTS,1,rhea,1,2,2,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
-1971304632,SushiGo,3,GAME_OVER,81,0,3,344,rhea,42.0,52.0,24.0,groupG_rhea,Basic MCTS,2,rhea,2,1,1,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
1711745582,SushiGo,3,GAME_OVER,82,0,3,345,rhea,45.0,48.0,38.0,groupG_rhea,Basic MCTS,2,rhea,2,1,1,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
-1261422866,SushiGo,3,GAME_OVER,84,0,3,346,rhea,38.0,36.0,37.0,groupG_rhea,Basic MCTS,1,rhea,1,3,3,2,groupG_rhea,2,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
690855209,SushiGo,3,GAME_OVER,82,0,3,347,rhea,35.0,48.0,32.0,groupG_rhea,Basic MCTS,2,rhea,2,1,1,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
541399828,SushiGo,3,GAME_OVER,81,0,3,348,rhea,44.0,46.0,35.0,groupG_rhea,Basic MCTS,2,rhea,2,1,1,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
1640051046,SushiGo,3,GAME_OVER,82,0,3,349,rhea,50.0,38.0,31.0,groupG_rhea,Basic MCTS,1,rhea,1,2,2,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
1556565712,SushiGo,3,GAME_OVER,86,0,3,350,rhea,36.0,30.0,35.0,groupG_rhea,Basic MCTS,1,rhea,1,3,3,2,groupG_rhea,2,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
2114918617,SushiGo,3,GAME_OVER,82,0,3,351,rhea,57.0,41.0,28.0,groupG_rhea,Basic MCTS,1,rhea,1,2,2,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
803087289,SushiGo,3,GAME_OVER,83,0,3,352,rhea,33.0,48.0,34.0,groupG_rhea,Basic MCTS,3,rhea,3,1,1,2,groupG_rhea,2,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
-457711794,SushiGo,3,GAME_OVER,82,0,3,353,rhea,28.0,46.0,32.0,groupG_rhea,Basic MCTS,3,rhea,3,1,1,2,groupG_rhea,2,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
5290360,SushiGo,3,GAME_OVER,82,0,3,354,rhea,52.0,52.0,52.0,groupG_rhea,Basic MCTS,2,rhea,2,1,1,2,groupG_rhea,2,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
1137946463,SushiGo,3,GAME_OVER,82,0,3,355,rhea,39.0,27.0,45.0,groupG_rhea,Basic MCTS,2,rhea,2,3,3,1,groupG_rhea,1,Basic MCTS,groupG_rhea,rhea,Basic MCTS,2
-365570793,SushiGo,3,GAME_OVER,81,0,3,356,rhea,59.0,61.0,31.0,groupG_rhea,Basic MCTS,2,rhea,2,1,1,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
-255820716,SushiGo,3,GAME_OVER,81,0,3,357,rhea,41.0,38.0,47.0,groupG_rhea,Basic MCTS,2,rhea,2,3,3,1,groupG_rhea,1,Basic MCTS,groupG_rhea,rhea,Basic MCTS,2
-1402449380,SushiGo,3,GAME_OVER,82,0,3,358,rhea,36.0,30.0,33.0,groupG_rhea,Basic MCTS,1,rhea,1,3,3,2,groupG_rhea,2,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
-923806133,SushiGo,3,GAME_OVER,84,0,3,359,rhea,45.0,52.0,38.0,groupG_rhea,Basic MCTS,2,rhea,2,1,1,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
2132847292,SushiGo,3,GAME_OVER,86,0,3,360,rhea,49.0,36.0,28.0,groupG_rhea,Basic MCTS,1,rhea,1,2,2,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
664301646,SushiGo,3,GAME_OVER,83,0,3,361,rhea,44.0,37.0,40.0,groupG_rhea,Basic MCTS,1,rhea,1,3,3,2,groupG_rhea,2,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
1770768813,SushiGo,3,GAME_OVER,83,0,3,362,rhea,43.0,43.0,32.0,groupG_rhea,Basic MCTS,1,rhea,1,1,1,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,-1
-2145448892,SushiGo,3,GAME_OVER,83,0,3,363,rhea,48.0,35.0,42.0,groupG_rhea,Basic MCTS,1,rhea,1,3,3,2,groupG_rhea,2,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
-1861931179,SushiGo,3,GAME_OVER,82,0,3,364,rhea,48.0,36.0,35.0,groupG_rhea,Basic MCTS,1,rhea,1,2,2,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
1997711074,SushiGo,3,GAME_OVER,81,0,3,365,rhea,51.0,56.0,33.0,groupG_rhea,Basic MCTS,2,rhea,2,1,1,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
-1754251921,SushiGo,3,GAME_OVER,83,0,3,366,rhea,50.0,54.0,48.0,groupG_rhea,Basic MCTS,2,rhea,2,1,1,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
1517153800,SushiGo,3,GAME_OVER,82,0,3,367,rhea,56.0,41.0,26.0,groupG_rhea,Basic MCTS,1,rhea,1,2,2,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
1907918688,SushiGo,3,GAME_OVER,82,0,3,368,rhea,44.0,40.0,35.0,groupG_rhea,Basic MCTS,1,rhea,1,2,2,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
495736360,SushiGo,3,GAME_OVER,81,0,3,369,rhea,32.0,35.0,43.0,groupG_rhea,Basic MCTS,3,rhea,3,2,2,1,groupG_rhea,1,Basic MCTS,groupG_rhea,rhea,Basic MCTS,2
341975755,SushiGo,3,GAME_OVER,82,0,3,370,rhea,53.0,43.0,38.0,groupG_rhea,Basic MCTS,1,rhea,1,2,2,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
-127789136,SushiGo,3,GAME_OVER,85,0,3,371,rhea,30.0,44.0,47.0,groupG_rhea,Basic MCTS,3,rhea,3,2,2,1,groupG_rhea,1,Basic MCTS,groupG_rhea,rhea,Basic MCTS,2
-2020838618,SushiGo,3,GAME_OVER,84,0,3,372,rhea,57.0,22.0,41.0,groupG_rhea,Basic MCTS,1,rhea,1,3,3,2,groupG_rhea,2,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
-1416295539,SushiGo,3,GAME_OVER,81,0,3,373,rhea,55.0,30.0,45.0,groupG_rhea,Basic MCTS,1,rhea,1,3,3,2,groupG_rhea,2,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
-2020107165,SushiGo,3,GAME_OVER,82,0,3,374,rhea,41.0,43.0,34.0,groupG_rhea,Basic MCTS,2,rhea,2,1,1,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
233330232,SushiGo,3,GAME_OVER,81,0,3,375,rhea,34.0,57.0,29.0,groupG_rhea,Basic MCTS,2,rhea,2,1,1,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
-135857176,SushiGo,3,GAME_OVER,82,0,3,376,rhea,37.0,43.0,36.0,groupG_rhea,Basic MCTS,2,rhea,2,1,1,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
-1341119750,SushiGo,3,GAME_OVER,83,0,3,377,rhea,33.0,43.0,38.0,groupG_rhea,Basic MCTS,3,rhea,3,1,1,2,groupG_rhea,2,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
-911569817,SushiGo,3,GAME_OVER,83,0,3,378,rhea,56.0,45.0,41.0,groupG_rhea,Basic MCTS,1,rhea,1,2,2,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
1211493695,SushiGo,3,GAME_OVER,81,0,3,379,rhea,48.0,38.0,34.0,groupG_rhea,Basic MCTS,1,rhea,1,2,2,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
898318424,SushiGo,3,GAME_OVER,85,0,3,380,rhea,50.0,43.0,29.0,groupG_rhea,Basic MCTS,1,rhea,1,2,2,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
-942404556,SushiGo,3,GAME_OVER,81,0,3,381,rhea,44.0,47.0,46.0,groupG_rhea,Basic MCTS,3,rhea,3,1,1,2,groupG_rhea,2,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
1408301094,SushiGo,3,GAME_OVER,82,0,3,382,rhea,45.0,39.0,18.0,groupG_rhea,Basic MCTS,1,rhea,1,2,2,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
1146221834,SushiGo,3,GAME_OVER,82,0,3,383,rhea,39.0,36.0,38.0,groupG_rhea,Basic MCTS,1,rhea,1,3,3,2,groupG_rhea,2,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
-2025974710,SushiGo,3,GAME_OVER,82,0,3,384,rhea,57.0,28.0,40.0,groupG_rhea,Basic MCTS,1,rhea,1,3,3,2,groupG_rhea,2,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
724435589,SushiGo,3,GAME_OVER,83,0,3,385,rhea,44.0,42.0,40.0,groupG_rhea,Basic MCTS,1,rhea,1,2,2,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
1539281127,SushiGo,3,GAME_OVER,82,0,3,386,rhea,28.0,50.0,31.0,groupG_rhea,Basic MCTS,3,rhea,3,1,1,2,groupG_rhea,2,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
-322431794,SushiGo,3,GAME_OVER,82,0,3,387,rhea,51.0,48.0,39.0,groupG_rhea,Basic MCTS,1,rhea,1,2,2,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
786982827,SushiGo,3,GAME_OVER,82,0,3,388,rhea,41.0,40.0,36.0,groupG_rhea,Basic MCTS,1,rhea,1,2,2,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
-1057547620,SushiGo,3,GAME_OVER,83,0,3,389,rhea,50.0,46.0,29.0,groupG_rhea,Basic MCTS,1,rhea,1,2,2,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
1661695482,SushiGo,3,GAME_OVER,81,0,3,390,rhea,44.0,36.0,33.0,groupG_rhea,Basic MCTS,1,rhea,1,2,2,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
-1521083090,SushiGo,3,GAME_OVER,82,0,3,391,rhea,40.0,48.0,35.0,groupG_rhea,Basic MCTS,2,rhea,2,1,1,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
-452679503,SushiGo,3,GAME_OVER,83,0,3,392,rhea,51.0,31.0,47.0,groupG_rhea,Basic MCTS,1,rhea,1,3,3,2,groupG_rhea,2,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
-1840133455,SushiGo,3,GAME_OVER,81,0,3,393,rhea,48.0,46.0,44.0,groupG_rhea,Basic MCTS,1,rhea,1,2,2,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,1
-2120383479,SushiGo,3,GAME_OVER,84,0,3,394,rhea,38.0,30.0,39.0,groupG_rhea,Basic MCTS,2,rhea,2,3,3,1,groupG_rhea,1,Basic MCTS,groupG_rhea,rhea,Basic MCTS,2
-2005252350,SushiGo,3,GAME_OVER,82,0,3,395,rhea,40.0,50.0,31.0,groupG_rhea,Basic MCTS,2,rhea,2,1,1,3,groupG_rhea,3,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
-1354525356,SushiGo,3,GAME_OVER,82,0,3,396,rhea,44.0,42.0,45.0,groupG_rhea,Basic MCTS,2,rhea,2,3,3,1,groupG_rhea,1,Basic MCTS,groupG_rhea,rhea,Basic MCTS,2
-235581204,SushiGo,3,GAME_OVER,82,0,3,397,rhea,40.0,49.0,45.0,groupG_rhea,Basic MCTS,3,rhea,3,1,1,2,groupG_rhea,2,Basic MCTS,groupG_rhea,rhea,Basic MCTS,0
